ssn;nif;nome;telefone;morada;data_nasc
16229294835;484579128;Rosa Miranda;951900918;Rua das Oliveiras, 52, 2710-311 Sintra;'2003-10-08'
96278530286;630236504;Luís Jesus;999666559;Rua dos Jasmins, 42, 2404-903 Leiria;'1972-06-14'
94370689561;692073692;Simão Valente;958152568;Rua das Flores, 89, 5542-718 Bragança;'2001-05-28'
88915226325;063687652;Gonçalo Paiva;913709035;Praça do Comércio, 71, 4748-179 Vila Nova de Gaia;'1997-03-24'
54782099694;597440076;Patrícia Brito;962164297;Praça do Marquês, 93, 1233-913 Lisboa;'1998-09-14'
61564366952;228344486;João Barbosa;954674667;Praça da Sé, 82, 4922-723 Viana do Castelo;'1987-01-28'
08175954553;416078506;João Tavares;985321340;Travessa do Horizonte, 88, 4440-656 Vila Nova de Gaia;'2015-06-29'
51658141620;590987873;Andreia Vieira;915204721;Rua das Amendoeiras, 17, 2432-595 Leiria;'2008-09-11'
77989547559;128531021;Lara Costa;992201349;Praça do Marquês, 15, 5557-482 Bragança;'1960-01-11'
33023879361;586139342;Leonardo Brito;976098879;Rua dos Girassóis, 77, 2711-669 Sintra;'1961-05-27'
59645770143;303562287;Margarida Quaresma;946786384;Praça do Amor, 24, 2979-067 Setúbal;'2009-09-25'
86027949990;623101283;Bruno Matos;990450761;Praça do Comércio, 4, 4830-405 Guimarães;'1980-03-14'
80262663509;488450428;Jorge Carvalho;959774115;Praça da Harmonia, 57, 5344-834 Bragança;'1973-11-28'
43453304962;123956132;Andreia Pinheiro;930180308;Avenida da Montanha, 23, 3375-794 Coimbra;'1959-05-15'
09084447499;451183931;Daniel Silveira;900963034;Praça do Comércio, 62, 2713-048 Sintra;'1953-11-05'
83541516043;174978000;Carla Silva;968194739;Rua dos Cravos, 61, 2992-021 Setúbal;'1971-08-02'
56123320074;886865970;Leonor Cordeiro;914432340;Praça da Sé, 13, 3072-272 Coimbra;'1994-08-13'
89599423537;348323523;Alberto Paiva;906276753;Praça da Alegria, 4, 4924-349 Viana do Castelo;'1973-10-02'
89847684787;868320060;José Sousa;958282225;Rua das Flores, 87, 2982-794 Setúbal;'1993-02-15'
24867000988;972515695;Júlio Moura;912480173;Rua das Palmeiras, 61, 9337-137 Funchal;'2007-10-14'
09292257103;870043878;Maria Amorim;967073281;Praça do Marquês, 46, 2815-981 Almada;'2019-02-11'
26901076035;081331884;Sara Ferreira;973962539;Rua das Palmeiras, 72, 2499-520 Leiria;'2005-08-08'
97101713336;288387405;Ana Luísa Cabral;927306277;Rua dos Narcisos, 58, 9060-387 Funchal;'2006-12-01'
46361434090;592669825;Júlia Tavares;910173701;Praça do Comércio, 32, 2647-657 Cascais;'1957-01-07'
03942104426;315974741;Daniela Braga;920660444;Praça do Marquês, 97, 2715-299 Sintra;'1990-10-17'
69030522694;639236621;Vanessa Madeira;965368159;Praça do Marquês, 18, 2484-337 Leiria;'2001-07-02'
28813905287;275533873;Helena Vieira;964313370;Rua dos Narcisos, 97, 1478-088 Lisboa;'2019-05-13'
77618555699;902609037;Simão Gonçalves;986781531;Praça de Espanha, 5, 1665-801 Lisboa;'1995-09-03'
77690293509;301679641;Francisco Costa;955353996;Rua dos Jasmins, 19, 2853-745 Almada;'1952-01-26'
74511208497;594757343;Sónia Barbosa;944905352;Praça da Serenidade, 24, 9251-512 Funchal;'1967-04-21'
21352067612;721541783;Daniel Costa;937247205;Avenida da Praia, 86, 2650-558 Amadora;'2020-12-28'
53363440607;290409893;Ana Luísa Cordeiro;985026406;Avenida dos Descobrimentos, 73, 8066-182 Faro;'1968-11-15'
27776772888;635719760;Miguel Marques;975471222;Avenida dos Aliados, 94, 2916-627 Setúbal;'2009-02-06'
81379940026;257685672;Bruno Lopes;955246863;Avenida dos Ventos, 20, 2877-833 Almada;'1978-11-29'
09540740486;321401512;Catarina Gaspar;928200535;Travessa dos Rios, 98, 1284-433 Lisboa;'1980-06-19'
98467661251;522192044;Amélia Santiago;997901994;Avenida das Acácias, 7, 2714-636 Sintra;'1994-11-28'
90413752393;635310711;Helena Bento;965487548;Travessa das Rosas, 96, 2780-935 Oeiras;'1954-05-19'
71011270880;686511881;Lara Melo;947340964;Travessa das Oliveiras, 24, 5637-525 Bragança;'2004-03-17'
62325242101;563052503;Ana Luísa Mota;964263002;Avenida da Lua, 59, 2650-128 Amadora;'2019-02-04'
57963465382;879590025;Ricardo Fonseca;924166566;Rua das Oliveiras, 39, 4117-597 Porto;'1971-09-01'
94343719987;522215939;Júlio Jesus;900190830;Avenida dos Pássaros, 83, 7060-146 Évora;'2001-07-13'
88058030477;562035959;Ana Luísa Oliveira;999506743;Avenida das Rosas, 92, 7197-364 Évora;'1993-08-22'
57085864448;123409018;Rita Gaspar;902885358;Avenida da Lua, 96, 9107-153 Funchal;'2020-01-25'
15555823616;751159039;Vera Pinto;952454292;Rua das Amendoeiras, 44, 4099-098 Porto;'1965-12-04'
79912360239;441934654;Fernanda Moreira;983347621;Rua dos Narcisos, 64, 2476-543 Leiria;'2002-06-08'
04353474749;470748521;Josué Leal;969449613;Avenida dos Pássaros, 12, 4076-438 Porto;'2020-10-30'
53235874261;829163417;João Branco;981955857;Avenida Central, 14, 3006-817 Coimbra;'1953-11-10'
40940270364;063390463;Leonor Gomes;925296026;Praça de Espanha, 37, 4954-201 Viana do Castelo;'1957-12-28'
06657969492;851766782;Andreia Vieira;936563320;Praça da Liberdade, 5, 4977-396 Viana do Castelo;'1968-10-21'
82031270042;719563124;Andreia Braga;951093579;Rua dos Cedros, 23, 4841-433 Braga;'2006-07-12'
51227374761;311791394;Hugo Martins;918311141;Avenida dos Oceanos, 54, 1721-383 Lisboa;'2003-01-12'
22493550461;438772315;Inês Borges;948955042;Praça das Estrelas, 91, 9132-779 Funchal;'1969-12-23'
24561966659;526174021;Sofia Maia;977275199;Praça da Sé, 61, 2710-295 Sintra;'2018-08-16'
09758054343;634437959;Catarina Pinto;959190120;Avenida da Praia, 38, 2710-195 Sintra;'2016-04-17'
40196021155;204301047;Helena Carvalho;960286947;Praça do Comércio, 78, 4960-696 Braga;'1963-09-30'
42144747874;694527576;Nuno Rocha;916169689;Travessa das Marés, 36, 1761-553 Lisboa;'1998-05-07'
03100046618;618493808;Inês Jesus;955433533;Rua dos Cravos, 18, 1261-088 Lisboa;'1975-03-08'
79036503993;700208232;António Alves;937003896;Praça da Paz, 60, 2780-837 Oeiras;'2002-11-15'
22905707021;254402642;Cristina Freitas;929941372;Travessa das Rosas, 28, 3390-211 Coimbra;'2002-12-03'
90459667904;577498614;Inês Santos;925790103;Rua dos Jasmins, 97, 8033-486 Faro;'1956-10-01'
80645034461;951058005;Mónica Borges;931194456;Rua dos Cedros, 37, 7008-186 Évora;'2020-11-19'
46920156434;929089094;Mónica Cunha;997292629;Praça da Sé, 52, 9209-734 Funchal;'1970-02-28'
54772103282;737547463;Filipa Simões;904708721;Avenida da Praia, 73, 2834-818 Almada;'1985-08-09'
88466784907;498701961;Helena Pinto;905507179;Praça dos Sonhos, 54, 2648-282 Cascais;'1976-01-14'
39357252910;029582962;Rui Gomes;909955342;Avenida dos Ventos, 81, 4853-183 Braga;'2013-03-25'
58618562134;294345476;Maria Caldeira;909874993;Rua das Orquídeas, 61, 2413-191 Leiria;'1956-11-02'
62909239804;300855886;Fernando Marques;932790664;Praça de Espanha, 26, 2804-605 Almada;'1960-05-02'
56339296920;293611278;Júlia Barbosa;957787468;Travessa das Sombras, 52, 1782-552 Lisboa;'1984-11-27'
76585230082;097615081;Andreia Costa;924619444;Avenida da República, 47, 3309-815 Coimbra;'1970-06-01'
93962318363;506559750;Tatiana Machado;937459543;Travessa da Esperança, 75, 2437-466 Leiria;'2008-02-22'
11969852684;979614206;Filipa Rodrigues;983746993;Avenida da Lua, 35, 8326-775 Faro;'2014-08-01'
07427723854;157715606;Sofia Branco;983590577;Travessa dos Rios, 15, 4587-053 Vila Nova de Gaia;'1972-02-13'
48613018918;915915897;Patrícia Baptista;985645917;Avenida da Lua, 80, 2995-165 Setúbal;'1995-11-16'
77529585487;415523593;Leonardo Oliveira;950871190;Avenida da Praia, 36, 2808-704 Almada;'1956-11-15'
64297017506;394567244;Paulo Rocha;986757527;Travessa do Ouro, 19, 2647-540 Cascais;'1978-10-02'
95649830839;939238576;Amélia Henriques;955198744;Avenida das Águias, 84, 9201-228 Funchal;'1982-04-24'
17093384375;847433817;Vânia Oliveira;958573361;Praça da Serenidade, 91, 2433-387 Leiria;'1984-04-08'
42620681970;510891694;Teresa Neves;939216004;Praça dos Desejos, 20, 2648-650 Cascais;'2007-07-07'
37006932949;571600622;Luís Barbosa;963382804;Travessa das Oliveiras, 43, 4991-206 Viana do Castelo;'2004-04-08'
40812285989;997747581;Artur Fonseca;900610109;Praça da Paz, 11, 5014-149 Braga;'1998-01-11'
05713270318;864327697;Daniel Figueiredo;935824083;Travessa das Oliveiras, 84, 2811-469 Almada;'1997-03-11'
33269233431;864698238;Gonçalo Henriques;958190362;Praça do Sonho, 4, 4991-759 Viana do Castelo;'2015-11-15'
98686243147;602454663;Ricardo Silva;963058851;Avenida das Fontes, 30, 4934-020 Braga;'1963-04-30'
05287796867;558581410;Eva Paulino;943469616;Avenida dos Aliados, 40, 4886-986 Guimarães;'2016-10-13'
64812910282;341356084;Raul Santana;951216938;Praça do Amor, 24, 2780-145 Oeiras;'2013-06-05'
42598159386;608829890;Ricardo Quaresma;957387637;Rua das Violetas, 4, 9394-762 Funchal;'2015-04-04'
66979447112;562060642;Patrícia Rodrigues;937052611;Praça do Sonho, 95, 4955-794 Viana do Castelo;'2017-11-21'
11685067809;496020832;Rosa Moreira;967411692;Praça do Marquês, 20, 5436-557 Bragança;'2013-03-22'
25512697708;567723369;Carla Matos;953669326;Avenida das Rosas, 85, 4575-482 Vila Nova de Gaia;'1959-05-18'
68380238683;421659716;Vânia Santos;904625021;Rua das Margaridas, 16, 9314-619 Funchal;'1962-10-23'
19281774118;761039088;Sara Pinheiro;961986540;Travessa do Bosque, 80, 1740-557 Lisboa;'2007-08-23'
89694074174;235109381;Diana Machado;990678516;Travessa dos Rios, 7, 2408-837 Leiria;'2008-03-13'
84738069993;312328307;Kevin Matos;906211822;Rua das Flores, 67, 2986-562 Setúbal;'1986-09-03'
08614275941;453513464;Marisa Valente;918239295;Rua dos Narcisos, 79, 5474-752 Bragança;'1969-08-13'
27881028182;792793309;Ana Vieira;952513695;Travessa das Oliveiras, 74, 1000-690 Lisboa;'1952-05-16'
84152400193;441619385;Alberto Correia;997426598;Rua dos Narcisos, 77, 2909-982 Setúbal;'2023-04-15'
21576351229;692072998;Ana Abreu;933689907;Travessa do Sol, 9, 2650-291 Amadora;'2004-12-25'
82391911339;309695716;Ricardo Batista;965089706;Rua dos Cravos, 3, 2780-459 Oeiras;'1955-09-25'
79494826998;534213294;Dinis Braga;984259353;Travessa das Rosas, 35, 2713-797 Sintra;'1978-09-03'
95982557901;930556521;Rita Costa;959152633;Rua das Amendoeiras, 63, 4300-322 Porto;'2002-11-02'
50842927637;765349155;Carolina Costa;994693286;Travessa do Ouro, 71, 9138-058 Funchal;'2018-05-26'
46520077017;662055361;Simão Machado;923525941;Rua dos Cravos, 23, 4641-711 Vila Nova de Gaia;'1969-03-15'
81241087658;209319738;Artur Machado;969849924;Rua das Orquídeas, 50, 7154-797 Évora;'1971-04-29'
25589505681;081826433;Filipa Carvalho;941757560;Praça de Espanha, 84, 2647-502 Cascais;'1972-07-27'
68606440988;542970946;Carolina Gonçalves;973710934;Avenida dos Aliados, 59, 4235-769 Porto;'1986-11-14'
28361133815;273536489;Catarina Vaz;998206712;Praça da Serenidade, 66, 8166-580 Faro;'1955-04-13'
08169794634;320864413;Júlio Mendes;905861470;Travessa das Estrelas, 76, 4830-853 Guimarães;'1999-04-13'
82915842476;128227998;Vera Matos;903878589;Travessa da Esperança, 49, 8017-806 Faro;'1950-03-18'
81652672479;454975061;Artur Estevão;935880791;Avenida da Lua, 39, 1923-991 Lisboa;'2007-04-21'
03258156115;287872712;Ana Abreu;956221316;Avenida Central, 70, 4100-230 Porto;'2019-03-13'
37909477249;484981324;Daniela Teles;961063439;Travessa das Rosas, 84, 2836-757 Almada;'1968-12-09'
07130508363;754196607;Dinis Batista;918932439;Avenida das Fontes, 86, 9079-864 Funchal;'2023-09-06'
87119877876;420918907;António Valente;964171396;Praça do Comércio, 48, 5644-631 Bragança;'1972-06-26'
17713461381;599002719;Amélia Almeida;979299906;Avenida da Montanha, 23, 5679-391 Bragança;'1952-12-18'
02113560502;438029820;João Neves;980578412;Travessa do Horizonte, 20, 4952-704 Viana do Castelo;'1981-11-10'
63753853560;605343512;Maria Caldeira;937191702;Avenida dos Pássaros, 17, 2480-681 Leiria;'1986-01-24'
34062089559;183933123;Diana Miranda;933471274;Avenida da República, 56, 8318-122 Faro;'1953-02-06'
47897940252;689556199;Vera Lopes;959199186;Avenida da Montanha, 79, 2475-946 Leiria;'1995-12-31'
95595776285;730900140;Nuno Brito;952175151;Praça da Alegria, 11, 2650-428 Amadora;'1955-02-13'
05648317050;668723215;Leonor Fonseca;965067526;Praça dos Sonhos, 39, 9262-618 Funchal;'1998-07-14'
75290676847;210109508;Andreia Pinto;917556818;Rua dos Narcisos, 70, 4830-860 Guimarães;'1999-08-15'
01048754111;991412829;Catarina Correia;977513361;Praça das Estrelas, 63, 2780-760 Oeiras;'1956-10-12'
22829961322;999697316;Hélder Freitas;920742687;Rua dos Pinheiros, 22, 4848-545 Guimarães;'1964-03-19'
26972922525;694583467;Miguel Mota;951862486;Rua das Amendoeiras, 18, 1034-179 Lisboa;'1957-09-23'
69067196475;460367203;Marisa Reis;991584126;Praça da Paz, 12, 2649-334 Cascais;'1980-09-10'
75440997601;722279338;Francisco Caldeira;970043123;Avenida dos Aliados, 48, 2874-383 Almada;'1972-12-03'
74659636632;786778720;Andreia Brito;982934051;Travessa dos Rios, 25, 4933-175 Viana do Castelo;'1965-09-13'
58488121128;776480179;Daniela Cunha;916399315;Travessa do Sol, 45, 4652-369 Vila Nova de Gaia;'1981-10-15'
79248429409;382732798;Helena Brito;957373457;Travessa do Mar, 8, 4175-296 Porto;'2011-08-13'
62641956108;232883531;Josué Valente;978136968;Travessa das Rosas, 99, 2714-079 Sintra;'1971-03-01'
63430557292;517090102;Andreia Machado;999910335;Praça da Harmonia, 79, 2496-242 Leiria;'1974-05-26'
88581736556;338166020;Sofia Machado;989002487;Travessa das Sombras, 83, 2893-226 Almada;'1978-02-16'
07937019285;524203127;Andreia Barbosa;944487715;Praça de Espanha, 17, 1712-963 Lisboa;'1981-01-01'
80820197230;827654294;Filipa Sousa;906616343;Travessa do Ouro, 83, 3126-522 Coimbra;'1969-09-11'
50262542899;731867503;Liliana Baptista;915294837;Rua dos Cravos, 35, 2780-511 Oeiras;'1958-05-23'
33317254297;552373522;Vera Amorim;983513436;Praça da Serenidade, 92, 3279-247 Coimbra;'2016-05-16'
13196239827;232494475;Nuno Cunha;917963895;Avenida das Águias, 54, 2711-538 Sintra;'1998-07-07'
35883894159;721960924;Íris Gonçalves;936772051;Travessa da Felicidade, 39, 2780-369 Oeiras;'2014-05-22'
50431456656;115778095;Teresa Fonseca;916328599;Avenida da República, 63, 4247-258 Porto;'1973-07-20'
31521750544;585108507;Jorge Correia;949425914;Rua dos Pinheiros, 9, 9063-166 Funchal;'1993-06-06'
00773302661;246680290;David Martins;969482544;Rua das Oliveiras, 100, 2713-535 Sintra;'2005-02-25'
27433442928;388292807;Daniela Miranda;928567894;Avenida das Fontes, 28, 3072-472 Coimbra;'1981-08-10'
21116496614;464570321;Nuno Baptista;990169073;Avenida da Lua, 28, 3075-652 Coimbra;'2011-10-19'
83182017607;543061569;Diana Monteiro;937534695;Rua dos Pinheiros, 82, 2645-510 Cascais;'2005-11-09'
01199551444;987611514;Raul Silveira;943076400;Praça do Sonho, 56, 4276-360 Porto;'2006-04-26'
26549109361;052978340;Paulo Abreu;984296511;Rua das Tulipas, 24, 2650-301 Amadora;'2004-10-11'
50214130412;632048506;Eva Correia;996362348;Travessa das Estrelas, 5, 2715-407 Sintra;'1968-02-03'
63327564043;193363456;Daniela Moreira;937859589;Travessa do Ouro, 42, 2492-608 Leiria;'1973-06-22'
79930047137;405412329;Gonçalo Leal;902635840;Avenida dos Pássaros, 12, 2494-249 Leiria;'1974-01-09'
77599828148;174545439;Paulo Ribeiro;981156561;Avenida da Praia, 49, 4818-011 Guimarães;'1950-05-13'
98443580549;710833745;Jorge Vieira;972523208;Rua dos Cravos, 68, 2780-897 Oeiras;'2016-01-02'
59757838615;750259884;Nuno Pinheiro;985498772;Travessa das Estrelas, 27, 2650-477 Amadora;'1972-02-03'
90566547879;064111376;Daniel Jesus;924586502;Avenida Central, 62, 4852-419 Braga;'1980-09-04'
11460867293;456859136;Margarida Borges;958336981;Rua dos Cravos, 23, 2913-705 Setúbal;'1950-11-25'
79219899816;751363750;Fábio Monteiro;937660390;Avenida da Praia, 66, 4695-946 Vila Nova de Gaia;'1994-10-22'
05890142047;017413782;Leonor Vaz;985889756;Avenida da Lua, 62, 3156-330 Coimbra;'1979-05-11'
27822803995;219439711;Maria Pires;903455992;Avenida das Fontes, 25, 9130-548 Funchal;'2015-02-07'
84446589332;429011362;Manuel Vieira;976515086;Travessa do Ouro, 61, 4852-938 Braga;'1967-01-09'
46113165612;130622099;Ana Luísa Gonçalves;980335133;Avenida das Rosas, 87, 2960-964 Setúbal;'2010-03-16'
82549952048;195784741;Dinis Braga;974097382;Praça da Serenidade, 57, 9167-960 Funchal;'2000-08-10'
79142252648;395815076;Sónia Rosa;911397602;Rua das Flores, 59, 9269-131 Funchal;'1979-03-07'
87581544725;262131852;Leonor Pinto;983625964;Praça das Ilusões, 57, 7292-229 Évora;'1955-08-31'
25989891336;346579930;Artur Piedade;961406311;Avenida da Montanha, 35, 2844-986 Almada;'1989-01-07'
73577012984;027313186;Simone Quaresma;957308464;Rua das Violetas, 49, 2987-999 Setúbal;'1955-10-17'
86571537381;715815644;Nuno Pereira;913348187;Travessa das Sombras, 16, 4881-533 Guimarães;'1979-07-19'
07194976766;886915406;Andreia Teixeira;911193371;Travessa das Estrelas, 40, 8124-613 Faro;'1964-05-26'
06036850933;953948985;Marisa Pacheco;900568283;Rua dos Cedros, 14, 7004-993 Évora;'1992-05-03'
00238617789;713876793;Rosa Vaz;955545684;Avenida dos Descobrimentos, 14, 2962-235 Setúbal;'1950-11-27'
73116976412;719501217;Helena Lourenço;922818200;Travessa da Felicidade, 29, 4058-697 Porto;'2013-07-06'
39676179260;176841800;Carolina Pires;913782741;Travessa dos Lírios, 67, 2649-160 Cascais;'1988-08-05'
16139331358;864156205;Liliana Barbosa;911881135;Praça do Marquês, 21, 8080-798 Faro;'1997-03-27'
90567865873;251999523;Isabel Silveira;960404599;Travessa da Esperança, 83, 5527-650 Bragança;'2014-02-06'
53918193052;141460058;Josué Batista;909052440;Praça da Serenidade, 69, 4931-119 Braga;'1990-08-13'
33884751310;427818978;Vasco Henriques;986028327;Avenida dos Aliados, 5, 2712-825 Sintra;'1989-01-04'
33185221363;816316107;Bruno Brito;992513289;Travessa do Ouro, 6, 3084-441 Coimbra;'1987-05-09'
75891602663;319419385;Eduarda Costa;930981603;Avenida dos Pássaros, 62, 7198-111 Évora;'2004-12-03'
61498761149;570977186;Jorge Paiva;930187055;Travessa dos Lírios, 71, 5445-771 Bragança;'2015-06-30'
48855214731;921475282;Raul Tavares;985978040;Praça da Serenidade, 29, 9137-796 Funchal;'1977-04-02'
17548902002;836376160;Pedro Borges;970094847;Rua das Oliveiras, 13, 4322-119 Porto;'2003-01-21'
82414597625;206660151;Beatriz Cordeiro;970997564;Praça da Liberdade, 74, 5052-164 Braga;'2010-07-12'
43781781594;362001984;Júlia Duarte;916672347;Travessa das Rosas, 34, 7305-309 Évora;'1966-10-05'
52700679770;430094305;Andreia Cunha;986884531;Praça da Paz, 71, 4856-222 Guimarães;'1958-01-31'
49050540172;963314537;Diana Machado;915629146;Avenida da Montanha, 27, 4968-552 Viana do Castelo;'1982-01-29'
09559996142;577365315;José Cabral;967161439;Praça de Espanha, 79, 2646-559 Cascais;'2001-12-26'
11972405051;873485127;Patrícia Teixeira;956181635;Praça da Alegria, 98, 2823-296 Almada;'1991-08-17'
99986928784;689515044;Marisa Fonseca;908300031;Rua das Margaridas, 79, 2713-665 Sintra;'2009-05-30'
73875560613;737690618;Leonor Cabral;911016140;Avenida da Praia, 94, 2713-281 Sintra;'1954-06-18'
42581718703;705582467;Júlia Mota;953114457;Rua das Amendoeiras, 96, 2980-886 Setúbal;'2012-07-31'
41523460842;777348437;Ana Luísa Paiva;932250524;Travessa do Bosque, 10, 4856-661 Guimarães;'2004-02-05'
36567891172;696665593;Sónia Simões;943279216;Travessa da Esperança, 50, 2456-471 Leiria;'2012-07-17'
79506286585;774697424;Alberto Jesus;931604023;Avenida das Rosas, 23, 2646-541 Cascais;'1953-02-21'
